user_id,task_id,time,page_type,episode_start,domain,url,transition,domain_status,query_status,action,duration,duration_cut,process,domain_type,domain_area
1324,1,2024-11-21 09:20:02.211000+00:00,SYSTEM,True,TASK_STARTED,TASK_STARTED,generated,UNKNOWN,UNKNOWN,TASK_STARTED,3.492,0.0,UNKNOWN,SYSTEM,SYSTEM
1324,1,2024-11-21 09:20:05.703000+00:00,SYSTEM,False,PRE_SURVEY_STARTED,PRE_SURVEY_STARTED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_STARTED,57.784,0.0,UNKNOWN,SYSTEM,SYSTEM
1324,1,2024-11-21 09:21:03.487000+00:00,SYSTEM,False,PRE_SURVEY_ENDED,PRE_SURVEY_ENDED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_ENDED,0.029,0.0,UNKNOWN,SYSTEM,SYSTEM
1324,1,2024-11-21 09:21:03.516000+00:00,SYSTEM,False,SEARCH_STARTED,SEARCH_STARTED,generated,UNKNOWN,UNKNOWN,SEARCH_STARTED,3.0,0.0,UNKNOWN,SYSTEM,SYSTEM
1324,1,2024-11-21 09:21:06.516000+00:00,SYSTEM,False,SEARCH_RESUMED,SEARCH_RESUMED,generated,UNKNOWN,UNKNOWN,SEARCH_RESUMED,22.31,0.0,UNKNOWN,SYSTEM,SYSTEM
1324,1,2024-11-21 09:21:28.826000+00:00,SEARCH_ENGINE,True,www.google.com,https://www.google.com/maps?safe=active&sca_esv=767cd598432ecedb&rlz=1C1GCEA_enCH1076CH1077&output=search&q=il+basilico+pu%C3%B2+essere+tossico+?&source=lnms&fbs=AEQNm0Aa4sjWe7Rqy32pFwRj0UkWd8nbOJfsBGGB5IQQO6L3J_86uWOeqwdnV0yaSF-x2jopn8p7xL4A1Dm_DA2mNSwQEKOy9cXYnQD7XOppTO6N60ElGVnbz91AzEjDt0cqbOdVXvMSE-vukXgttX8xVYDiY9ePGbwGwxOvpd6HGbPoa_F01zmRXljdHkoJBVpe9yOTFDjY&entry=mc&ved=1t:200715&ictx=111,link,NEW,NEW,NEW_SEARCH,3.975,0.0,SKIM,UNKNOWN,UNKNOWN
1324,1,2024-11-21 09:21:32.801000+00:00,SEARCH_ENGINE,False,www.google.com,"https://www.google.com/maps/search/il+basilico+pu%C3%B2+essere+tossico+%3F/@46.0277193,8.7841087,10z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI0MTExOS4wIKXMDSoASAFQAw%3D%3D",link,SAME,UNKNOWN,UNKNOWN,4.763,0.0,SKIM,UNKNOWN,UNKNOWN
1324,1,2024-11-21 09:21:37.564000+00:00,SEARCH_ENGINE,False,www.google.com,https://www.google.com/search?q=il+basilico+pu%C3%B2+essere+tossico+%3F&safe=active&sca_esv=767cd598432ecedb&rlz=1C1GCEA_enCH1076CH1077&ei=M_o-Z4i7AZOp9u8P5qmZ2AY&ved=0ahUKEwjIoPSpi-2JAxWTlP0HHeZUBmsQ4dUDCBA&uact=5&oq=il+basilico+pu%C3%B2+essere+tossico+%3F&gs_lp=Egxnd3Mtd2l6LXNlcnAiIWlsIGJhc2lsaWNvIHB1w7IgZXNzZXJlIHRvc3NpY28gPzIGEAAYFhgeMgYQABgWGB5IllRQgA5YsVFwAXgBkAECmAH9AqAB9R2qAQgyMi42LjIuMrgBA8gBAPgBAZgCH6ACuhqoAgrCAhQQABiABBiRAhi0AhiKBRjqAtgBAcICHRAAGIAEGLQCGNQDGOUCGLcDGIoFGOoCGIoD2AEBwgIQEAAYAxi0AhjqAhiPAdgBAcICEBAuGAMYtAIY6gIYjwHYAQHCAgsQABiABBiRAhiKBcICCxAAGIAEGLEDGIMBwgIOEC4YgAQYsQMY0QMYxwHCAgUQABiABMICERAuGIAEGLEDGNEDGMcBGIoFwgIFEC4YgATCAg4QABiABBixAxiDARiKBcICCBAAGIAEGLEDwgIREC4YgAQYsQMY0QMYgwEYxwHCAgsQLhiABBjHARivAcICCxAuGIAEGLEDGIMBwgIgEC4YgAQYsQMY0QMYgwEYxwEYlwUY3AQY3gQY4ATYAQLCAggQABgWGAoYHsICBxAAGIAEGBPCAggQABgTGBYYHsICCRAAGIAEGBMYDZgDQOIDBRIBMSBAugYECAEYB7oGBggCEAEYFJIHBjIwLjkuMqAHlvIB&sclient=gws-wiz-serp,back,SAME,SEEN,SEEN_SEARCH,39.382,0.0,READ,UNKNOWN,UNKNOWN
1324,1,2024-11-21 09:22:16.946000+00:00,SEARCH_ENGINE,False,www.google.com,https://www.google.com/search?q=la+dieta+vegana+pu%C3%B2+essere+tossica+per+i+bam+bambini+pdf&safe=active&sca_esv=767cd598432ecedb&rlz=1C1GCEA_enCH1076CH1077&ei=wfs-Z5jnD_W6i-gP-4i2qQY&oq=la+dieta+vegana+pu%C3%B2+essere+tossica+per+i+bam%2Cbini%3F&gs_lp=Egxnd3Mtd2l6LXNlcnAiM2xhIGRpZXRhIHZlZ2FuYSBwdcOyIGVzc2VyZSB0b3NzaWNhIHBlciBpIGJhbSxiaW5pPyoCCAAyBxAhGKABGAoyBxAhGKABGAoyBxAhGKABGAoyBxAhGKABGApIqC1QiwFY5CFwAHgCkAEAmAHzAaAByw-qAQYxLjEzLjG4AQHIAQD4AQGYAhCgArMQwgIEEAAYR8ICBRAhGKABwgIEECEYFZgDAIgGAZAGApIHBjEuMTQuMaAHoT4&sclient=gws-wiz-serp,back,SAME,NEW,NEW_SEARCH_SAME_ENGINE,4.187,0.0,SKIM,UNKNOWN,UNKNOWN
1324,1,2024-11-21 09:22:21.133000+00:00,SEARCH_ENGINE,False,www.google.com,https://www.google.com/search?q=la+dieta+vegana+pu%C3%B2+essere+tossica+per+i+bam+bambini+%3F&safe=active&sca_esv=767cd598432ecedb&rlz=1C1GCEA_enCH1076CH1077&ei=x_s-Z9D7O5aehbIPkOjr4QQ&ved=0ahUKEwiQ-4DrjO2JAxUWT0EAHRD0OkwQ4dUDCBA&uact=5&oq=la+dieta+vegana+pu%C3%B2+essere+tossica+per+i+bam+bambini+%3F&gs_lp=Egxnd3Mtd2l6LXNlcnAiN2xhIGRpZXRhIHZlZ2FuYSBwdcOyIGVzc2VyZSB0b3NzaWNhIHBlciBpIGJhbSBiYW1iaW5pID8yBxAhGKABGAoyBxAhGKABGAoyBxAhGKABGAoyBxAhGKABGAoyBxAhGKABGApI0RlQjARYixdwAHgCkAEAmAHLAaABqQSqAQUxLjIuMbgBA8gBAPgBAZgCBKACigPCAgQQABhHmAMAiAYBkAYHkgcDMS4zoAe8Gw&sclient=gws-wiz-serp,back,SAME,REFINE,REFINE_SEARCH,3.788,0.0,SKIM,UNKNOWN,UNKNOWN
