user_id,task_id,time,page_type,episode_start,domain,url,transition,domain_status,query_status,action,duration,duration_cut,process,domain_type,domain_area
1285,1,2024-11-11 09:27:05.870000+00:00,SYSTEM,True,TASK_STARTED,TASK_STARTED,generated,UNKNOWN,UNKNOWN,TASK_STARTED,83.175,0.0,UNKNOWN,SYSTEM,SYSTEM
1285,1,2024-11-11 09:28:29.045000+00:00,SYSTEM,False,PRE_SURVEY_STARTED,PRE_SURVEY_STARTED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_STARTED,23.795,0.0,UNKNOWN,SYSTEM,SYSTEM
1285,1,2024-11-11 09:28:52.840000+00:00,SYSTEM,False,PRE_SURVEY_ENDED,PRE_SURVEY_ENDED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_ENDED,0.012,0.0,UNKNOWN,SYSTEM,SYSTEM
1285,1,2024-11-11 09:28:52.852000+00:00,SYSTEM,False,SEARCH_STARTED,SEARCH_STARTED,generated,UNKNOWN,UNKNOWN,SEARCH_STARTED,3.0,0.0,UNKNOWN,SYSTEM,SYSTEM
1285,1,2024-11-11 09:28:55.852000+00:00,SYSTEM,False,SEARCH_RESUMED,SEARCH_RESUMED,generated,UNKNOWN,UNKNOWN,SEARCH_RESUMED,16.637,0.0,UNKNOWN,SYSTEM,SYSTEM
1285,1,2024-11-11 09:29:12.489000+00:00,SEARCH_ENGINE,True,www.google.com,https://www.google.com/search?client=firefox-b-d&q=dieta+vegana+nell%27adolescenza,typed,NEW,NEW,NEW_SEARCH,1.865,0.0,BOUNCE,UNKNOWN,UNKNOWN
1285,1,2024-11-11 09:29:14.354000+00:00,RESULT,False,www.humanitas-sanpiox.it,https://www.humanitas-sanpiox.it/news/adolescenti-vegetariani-e-una-scelta-sana/,link,NEW,UNKNOWN,NEW_RESULT,30.367,0.0,SCAN,UNKNOWN,UNKNOWN
1285,1,2024-11-11 09:29:44.721000+00:00,RESULT,False,www.vegolosi.it,https://www.vegolosi.it/diventare-vegetariani/adolescenti-vegetariani-guida-pratica/,back,NEW,UNKNOWN,NEW_RESULT,3.0,0.0,SCREEN,UNKNOWN,UNKNOWN
1285,1,2024-11-11 09:29:47.721000+00:00,SYSTEM,True,SEARCH_ENDED,SEARCH_ENDED,generated,UNKNOWN,UNKNOWN,SEARCH_ENDED,26.288,0.0,UNKNOWN,SYSTEM,SYSTEM
1285,1,2024-11-11 09:30:14.009000+00:00,SYSTEM,False,POST_SURVEY_STARTED,POST_SURVEY_STARTED,generated,UNKNOWN,UNKNOWN,POST_SURVEY_STARTED,79.416,0.0,UNKNOWN,SYSTEM,SYSTEM
1285,1,2024-11-11 09:31:33.425000+00:00,SYSTEM,False,POST_SURVEY_ENDED,POST_SURVEY_ENDED,generated,UNKNOWN,UNKNOWN,POST_SURVEY_ENDED,0.002,0.0,UNKNOWN,SYSTEM,SYSTEM
1285,1,2024-11-11 09:31:33.427000+00:00,SYSTEM,False,TASK_ENDED,TASK_ENDED,generated,UNKNOWN,UNKNOWN,TASK_ENDED,0.0,0.0,UNKNOWN,SYSTEM,SYSTEM
