user_id,task_id,time,page_type,episode_start,domain,url,transition,domain_status,query_status,action,duration,duration_cut,process,domain_type,domain_area
826,7,2024-03-06 09:44:23.176000+00:00,SYSTEM,True,TASK_STARTED,TASK_STARTED,generated,UNKNOWN,UNKNOWN,TASK_STARTED,4.968,0.0,UNKNOWN,SYSTEM,SYSTEM
826,7,2024-03-06 09:44:28.144000+00:00,SYSTEM,False,PRE_SURVEY_STARTED,PRE_SURVEY_STARTED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_STARTED,14.574,0.0,UNKNOWN,SYSTEM,SYSTEM
826,7,2024-03-06 09:44:42.718000+00:00,SYSTEM,False,PRE_SURVEY_ENDED,PRE_SURVEY_ENDED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_ENDED,0.006,0.0,UNKNOWN,SYSTEM,SYSTEM
826,7,2024-03-06 09:44:42.724000+00:00,SYSTEM,False,SEARCH_STARTED,SEARCH_STARTED,generated,UNKNOWN,UNKNOWN,SEARCH_STARTED,3.0,0.0,UNKNOWN,SYSTEM,SYSTEM
826,7,2024-03-06 09:44:45.724000+00:00,SYSTEM,False,SEARCH_RESUMED,SEARCH_RESUMED,generated,UNKNOWN,UNKNOWN,SEARCH_RESUMED,54.643,0.0,UNKNOWN,SYSTEM,SYSTEM
826,7,2024-03-06 09:45:40.367000+00:00,NEW_TAB,False,newtab,chrome://newtab/,typed,NEW,UNKNOWN,NEW_TAB,25.75,0.0,UNKNOWN,UNKNOWN,UNKNOWN
826,7,2024-03-06 09:46:06.117000+00:00,SEARCH_ENGINE,True,www.google.com,https://www.google.com/search?q=eremiti+in+giardino+svizzera&rlz=1C1GCEB_enCH1100CH1100&oq=eremiti+in+giardino+svizzera&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigAdIBCjIzOTQ4ajBqMTWoAgCwAgA&sourceid=chrome&ie=UTF-8,link,NEW,NEW,NEW_SEARCH,31.075,0.0,READ,UNKNOWN,UNKNOWN
826,7,2024-03-06 09:46:37.192000+00:00,SEARCH_ENGINE,False,www.google.com,https://www.google.com/search?q=eremiti+in+giardino+svizzera+nel+xix+secolo&safe=active&sca_esv=9fc63cc73e9e59b8&rlz=1C1GCEB_enCH1100CH1100&ei=XDvoZfKgNsrvkvQP8aSimAQ&oq=eremiti+in+giardino+svizzera+nel+xix&gs_lp=Egxnd3Mtd2l6LXNlcnAiJGVyZW1pdGkgaW4gZ2lhcmRpbm8gc3ZpenplcmEgbmVsIHhpeCoCCAAyBRAhGKABSKg6UIUMWPYhcAF4AJABApgBggegAaUTqgENMC40LjEuMS4wLjEuMbgBAcgBAPgBAZgCB6AC7wfCAgsQABiABBiiBBiwA8ICCxAAGIkFGKIEGLADmAMAiAYBkAYDkgcHMS40LjEuMaAH7hc&sclient=gws-wiz-serp,link,SAME,REFINE,REFINE_SEARCH,13.637,0.0,SCAN,UNKNOWN,UNKNOWN
826,7,2024-03-06 09:46:50.829000+00:00,SEARCH_ENGINE,False,www.google.com,https://www.google.com/search?q=eremiti+in+giardino+ticino+nel+xix+secolo&safe=active&sca_esv=9fc63cc73e9e59b8&rlz=1C1GCEB_enCH1100CH1100&ei=fDvoZebqIJybi-gPgOClmA8&ved=0ahUKEwjmmMStrd-EAxWczQIHHQBwCfMQ4dUDCBA&uact=5&oq=eremiti+in+giardino+ticino+nel+xix+secolo&gs_lp=Egxnd3Mtd2l6LXNlcnAiKWVyZW1pdGkgaW4gZ2lhcmRpbm8gdGljaW5vIG5lbCB4aXggc2Vjb2xvMggQABiABBiiBDIIEAAYiQUYogRIyylQxAZY7xxwAngBkAEAmAH_BKABzRCqAQswLjMuMi4wLjEuMbgBA8gBAPgBAZgCB6AC6A3CAgoQABhHGNYEGLADmAMAiAYBkAYEkgcLMi4xLjIuMC4xLjGgB40N&sclient=gws-wiz-serp,link,SAME,REFINE,REFINE_SEARCH,36.371,0.0,READ,UNKNOWN,UNKNOWN
826,7,2024-03-06 09:47:27.200000+00:00,SEARCH_ENGINE,False,www.google.com,https://www.google.com/search?q=eremita+castello+di+trevano&safe=active&sca_esv=9fc63cc73e9e59b8&rlz=1C1GCEB_enCH1100CH1100&ei=ijvoZefHF8Kqi-gPlPqBeA&ved=0ahUKEwjntJG0rd-EAxVC1QIHHRR9AA8Q4dUDCBA&uact=5&oq=eremita+castello+di+trevano&gs_lp=Egxnd3Mtd2l6LXNlcnAiG2VyZW1pdGEgY2FzdGVsbG8gZGkgdHJldmFubzIFECEYoAFIlUVQAFiZQnABeAGQAQGYAfADoAG-HKoBCjcuMTIuMS4xLjK4AQPIAQD4AQGYAhegApEZqAIKwgIQEAAYAxiPARjqAhi0AtgBAcICEBAuGAMYjwEY6gIYtALYAQHCAgoQABiABBiKBRhDwgIFEAAYgATCAg4QLhiABBjHARivARiYBcICEBAuGIAEGIoFGEMYxwEYrwHCAgsQLhiABBjHARivAcICBhAAGBYYHsICCBAAGBYYHhgPwgIFECEYnwXCAgQQIRgVmAMHugYECAEYCpIHCjguMTIuMS4xLjGgB8d0&sclient=gws-wiz-serp,link,SAME,NEW,NEW_SEARCH_SAME_ENGINE,12.996,0.0,SCAN,UNKNOWN,UNKNOWN
