user_id,task_id,time,page_type,episode_start,domain,url,transition,domain_status,query_status,action,duration,duration_cut,process,domain_type,domain_area
1357,3,2024-11-19 14:01:06.206000+00:00,SYSTEM,True,TASK_STARTED,TASK_STARTED,generated,UNKNOWN,UNKNOWN,TASK_STARTED,11.033,0.0,UNKNOWN,SYSTEM,SYSTEM
1357,3,2024-11-19 14:01:17.239000+00:00,SYSTEM,False,PRE_SURVEY_STARTED,PRE_SURVEY_STARTED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_STARTED,36.293,0.0,UNKNOWN,SYSTEM,SYSTEM
1357,3,2024-11-19 14:01:53.532000+00:00,SYSTEM,False,PRE_SURVEY_ENDED,PRE_SURVEY_ENDED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_ENDED,0.003,0.0,UNKNOWN,SYSTEM,SYSTEM
1357,3,2024-11-19 14:01:53.535000+00:00,SYSTEM,False,SEARCH_STARTED,SEARCH_STARTED,generated,UNKNOWN,UNKNOWN,SEARCH_STARTED,3.0,0.0,UNKNOWN,SYSTEM,SYSTEM
1357,3,2024-11-19 14:01:56.535000+00:00,SYSTEM,False,SEARCH_RESUMED,SEARCH_RESUMED,generated,UNKNOWN,UNKNOWN,SEARCH_RESUMED,5.174,0.0,UNKNOWN,SYSTEM,SYSTEM
1357,3,2024-11-19 14:02:01.709000+00:00,NEW_TAB,False,newtab,chrome://newtab/,typed,NEW,UNKNOWN,NEW_TAB,5.203,0.0,UNKNOWN,UNKNOWN,UNKNOWN
1357,3,2024-11-19 14:02:06.912000+00:00,SEARCH_ENGINE,True,www.google.com,https://www.google.com/search?q=basilico+e+tossico&rlz=1C1GCEB_enCH1126CH1129&oq=basilico+e+tossico&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMgoIBhAAGIAEGKIE0gEIMzgzN2owajeoAgCwAgA&sourceid=chrome&ie=UTF-8,link,NEW,NEW,NEW_SEARCH,4.743,0.0,SKIM,UNKNOWN,UNKNOWN
1357,3,2024-11-19 14:02:11.655000+00:00,RESULT,False,www.maurominelli.it,"https://www.maurominelli.it/portfolio_page/il-basilico/#:~:text=Il%20basilico%20va%20sempre%20consumato,principio%20attivo%20tossico%2C%20il%20metileugenolo.",link,NEW,UNKNOWN,NEW_RESULT,5.705,0.0,SCREEN,UNKNOWN,UNKNOWN
1357,3,2024-11-19 14:02:17.360000+00:00,SEARCH_ENGINE,True,www.google.com,https://www.google.com/search?q=basilico+e+tossico&rlz=1C1GCEB_enCH1126CH1129&oq=basilico+e+tossico&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMgoIBhAAGIAEGKIE0gEIMzgzN2owajeoAgCwAgA&sourceid=chrome&ie=UTF-8,back,SAME,SAME,SAME_SEARCH,13.413,0.0,SCAN,UNKNOWN,UNKNOWN
1357,3,2024-11-19 14:02:30.773000+00:00,RESULT,False,www.ilgiornaledelcibo.it,https://www.ilgiornaledelcibo.it/basilico-cancerogeno/,back,NEW,UNKNOWN,NEW_RESULT,4.335,0.0,SCREEN,UNKNOWN,UNKNOWN
1357,3,2024-11-19 14:02:35.108000+00:00,SEARCH_ENGINE,True,www.google.com,https://www.google.com/search?q=basilico+e+tossico&rlz=1C1GCEB_enCH1126CH1129&oq=basilico+e+tossico&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMgoIBhAAGIAEGKIE0gEIMzgzN2owajeoAgCwAgA&sourceid=chrome&ie=UTF-8,back,SAME,SAME,SAME_SEARCH,3.0,0.0,SKIM,UNKNOWN,UNKNOWN
1357,3,2024-11-19 14:02:38.108000+00:00,SYSTEM,True,SEARCH_ENDED,SEARCH_ENDED,generated,UNKNOWN,UNKNOWN,SEARCH_ENDED,12.24,0.0,UNKNOWN,SYSTEM,SYSTEM
1357,3,2024-11-19 14:02:50.348000+00:00,SYSTEM,False,POST_SURVEY_STARTED,POST_SURVEY_STARTED,generated,UNKNOWN,UNKNOWN,POST_SURVEY_STARTED,104.374,0.0,UNKNOWN,SYSTEM,SYSTEM
1357,3,2024-11-19 14:04:34.722000+00:00,SYSTEM,False,POST_SURVEY_ENDED,POST_SURVEY_ENDED,generated,UNKNOWN,UNKNOWN,POST_SURVEY_ENDED,0.003,0.0,UNKNOWN,SYSTEM,SYSTEM
1357,3,2024-11-19 14:04:34.725000+00:00,SYSTEM,False,TASK_ENDED,TASK_ENDED,generated,UNKNOWN,UNKNOWN,TASK_ENDED,0.0,0.0,UNKNOWN,SYSTEM,SYSTEM
