user_id,task_id,time,page_type,episode_start,domain,url,transition,domain_status,query_status,action,duration,duration_cut,process,domain_type,domain_area
300,1,2022-11-28 14:32:24.988000+00:00,SYSTEM,True,TASK_STARTED,TASK_STARTED,generated,UNKNOWN,UNKNOWN,TASK_STARTED,15.93,0.0,UNKNOWN,SYSTEM,SYSTEM
300,1,2022-11-28 14:32:40.918000+00:00,SYSTEM,False,PRE_SURVEY_STARTED,PRE_SURVEY_STARTED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_STARTED,30.337,0.0,UNKNOWN,SYSTEM,SYSTEM
300,1,2022-11-28 14:33:11.255000+00:00,SYSTEM,False,PRE_SURVEY_ENDED,PRE_SURVEY_ENDED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_ENDED,0.006,0.0,UNKNOWN,SYSTEM,SYSTEM
300,1,2022-11-28 14:33:11.261000+00:00,SYSTEM,False,SEARCH_STARTED,SEARCH_STARTED,generated,UNKNOWN,UNKNOWN,SEARCH_STARTED,3.0,0.0,UNKNOWN,SYSTEM,SYSTEM
300,1,2022-11-28 14:33:14.261000+00:00,SYSTEM,False,SEARCH_RESUMED,SEARCH_RESUMED,generated,UNKNOWN,UNKNOWN,SEARCH_RESUMED,35.102,0.0,UNKNOWN,SYSTEM,SYSTEM
300,1,2022-11-28 14:33:49.363000+00:00,SEARCH_ENGINE,True,www.google.com,https://www.google.com/search?client=firefox-b-e&q=dieta+vegana,typed,NEW,NEW,NEW_SEARCH,6.106,0.0,SKIM,UNKNOWN,UNKNOWN
300,1,2022-11-28 14:33:55.469000+00:00,RESULT,False,corporate.migros.ch,https://corporate.migros.ch/it/sostenibilita/prodotti-sostenibili/nostri-progressi/prodotti-vegani.html?gclid=EAIaIQobChMI-P3wk4zR-wIVF9d3Ch1FIQLVEAAYASAAEgIUW_D_BwE,link,NEW,UNKNOWN,NEW_RESULT,88.677,0.0,ANALYZE,UNKNOWN,UNKNOWN
300,1,2022-11-28 14:35:24.146000+00:00,SEARCH_ENGINE,True,www.google.com,https://www.google.com/search?safe=active&safe=active&client=firefox-b-e&q=dieta+vegana+verit%C3%A0&safe=active&safe=active,link,SAME,REFINE,REFINE_SEARCH,7.171,0.0,SCAN,UNKNOWN,UNKNOWN
300,1,2022-11-28 14:35:31.317000+00:00,RESULT,False,www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/05/10/tutta-la-verita-sulla-dieta-vegana-tra-pregiudizi-e-certezze-ecco-una-guida-ragionata-dei-suoi-pro-e-contro/6192951/,link,NEW,UNKNOWN,NEW_RESULT,147.047,0.0,ANALYZE,UNKNOWN,UNKNOWN
300,1,2022-11-28 14:37:58.364000+00:00,SYSTEM,True,SEARCH_ENDED,SEARCH_ENDED,generated,UNKNOWN,UNKNOWN,SEARCH_ENDED,3.0,0.0,UNKNOWN,SYSTEM,SYSTEM
300,1,2022-11-28 14:38:01.364000+00:00,SYSTEM,False,POST_SURVEY_STARTED,POST_SURVEY_STARTED,generated,UNKNOWN,UNKNOWN,POST_SURVEY_STARTED,671.017,0.0,UNKNOWN,SYSTEM,SYSTEM
300,1,2022-11-28 14:49:12.381000+00:00,SEARCH_ENGINE,True,www.google.com,https://www.google.com/search?client=firefox-b-e&q=vegani+onnivori+confronto,typed,SAME,NEW,NEW_SEARCH_SAME_ENGINE,178.809,0.0,READ,UNKNOWN,UNKNOWN
300,1,2022-11-28 14:52:11.190000+00:00,SEARCH_ENGINE,False,www.google.com,https://www.google.com/search?q=vegani+onnivori+confronto&safe=active&client=firefox-b-e&ei=aMqEY8-BE6P87_UP1bSK0As&ved=0ahUKEwjP1fjLj9H7AhUj_rsIHVWaAroQ4dUDCA4&uact=5&oq=vegani+onnivori+confronto&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwA0oECEEYAEoECEYYAFAAWABg9KgJaAFwAXgAgAEAiAEAkgEAmAEAyAEIwAEB&sclient=gws-wiz-serp,link,SAME,SAME,SAME_SEARCH,2.801,0.0,SKIM,UNKNOWN,UNKNOWN
300,1,2022-11-28 14:52:13.991000+00:00,RESULT,False,www.today.it,https://www.today.it/benessere/alimentazione/dieta-vegana-o-onnivora.html,link,NEW,UNKNOWN,NEW_RESULT,251.137,0.0,ANALYZE,UNKNOWN,UNKNOWN
300,1,2022-11-28 14:56:25.128000+00:00,SYSTEM,True,POST_SURVEY_ENDED,POST_SURVEY_ENDED,generated,UNKNOWN,UNKNOWN,POST_SURVEY_ENDED,0.008,0.0,UNKNOWN,SYSTEM,SYSTEM
300,1,2022-11-28 14:56:25.136000+00:00,SYSTEM,False,TASK_ENDED,TASK_ENDED,generated,UNKNOWN,UNKNOWN,TASK_ENDED,0.0,0.0,UNKNOWN,SYSTEM,SYSTEM
