user_id,task_id,time,page_type,episode_start,domain,url,transition,domain_status,query_status,action,duration,duration_cut,process,domain_type,domain_area
97,2,2021-03-13 13:31:10.735000+00:00,SYSTEM,True,TASK_STARTED,TASK_STARTED,generated,UNKNOWN,UNKNOWN,TASK_STARTED,550.1410000000001,0.0,UNKNOWN,SYSTEM,SYSTEM
97,2,2021-03-13 13:40:20.876000+00:00,SYSTEM,False,PRE_SURVEY_STARTED,PRE_SURVEY_STARTED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_STARTED,80.718,0.0,UNKNOWN,SYSTEM,SYSTEM
97,2,2021-03-13 13:41:41.594000+00:00,SYSTEM,False,PRE_SURVEY_ENDED,PRE_SURVEY_ENDED,generated,UNKNOWN,UNKNOWN,PRE_SURVEY_ENDED,3.0,0.0,UNKNOWN,SYSTEM,SYSTEM
97,2,2021-03-13 13:41:44.594000+00:00,SYSTEM,False,SEARCH_STARTED,SEARCH_STARTED,generated,UNKNOWN,UNKNOWN,SEARCH_STARTED,3.0,0.0,UNKNOWN,SYSTEM,SYSTEM
97,2,2021-03-13 13:41:47.594000+00:00,SYSTEM,False,SEARCH_RESUMED,SEARCH_RESUMED,generated,UNKNOWN,UNKNOWN,SEARCH_RESUMED,13.886000000000001,0.0,UNKNOWN,SYSTEM,SYSTEM
97,2,2021-03-13 13:42:01.480000+00:00,NEW_TAB,False,newtab,chrome://newtab/,typed,NEW,UNKNOWN,NEW_TAB,13.443000000000001,0.0,UNKNOWN,UNKNOWN,UNKNOWN
97,2,2021-03-13 13:42:14.923000+00:00,SEARCH_ENGINE,True,www.bing.com,https://www.bing.com/search?q=energieeffizienz+e-bike&pc=COS2&ptag=D091218-N0640A8523209BDC&form=CONBDF&conlogo=CT3335660,generated,NEW,NEW,NEW_SEARCH,5.757000000000001,0.0,SKIM,SEARCH ENGINE,WEB SEARCH SERVICE
97,2,2021-03-13 13:42:20.680000+00:00,SEARCH_ENGINE,False,www.bing.com,https://www.bing.com/search?q=google&pc=COS2&ptag=D091218-N0640A8523209BDC&form=CONBDF&conlogo=CT3335660,generated,SAME,NEW,NEW_SEARCH_SAME_ENGINE,2.403,0.0,SKIM,SEARCH ENGINE,WEB SEARCH SERVICE
97,2,2021-03-13 13:42:23.083000+00:00,SEARCH_ENGINE,False,www.google.ch,https://www.google.ch/?hl=de,link,NEW,UNKNOWN,UNKNOWN,11.893,0.0,SCAN,SEARCH ENGINE,WEB SEARCH SERVICE
97,2,2021-03-13 13:42:34.976000+00:00,SEARCH_ENGINE,False,www.google.ch,https://www.google.ch/search?hl=de&source=hp&ei=PsFMYML1JZyIjLsPwfyHwAE&iflsig=AINFCbYAAAAAYEzPTnRzu6ZrAMcA5zz6Q6uxOxXoztms&q=energieeffizienz+e-bike&oq=energieeffizienz+e-bike&gs_lcp=Cgdnd3Mtd2l6EAMyBggAEBYQHjoFCAAQsQM6CwgAELEDEMcBEKMCOgIILjoCCAA6CAgAEMcBEK8BOgUILhCxA1DcJljTVGDTVWgAcAB4AIABSIgBmgqSAQIyM5gBAKABAaoBB2d3cy13aXo&sclient=gws-wiz&ved=0ahUKEwjCjLf9sq3vAhUcBGMBHUH-ARgQ4dUDCAc&uact=5,link,SAME,SEEN_OTHER_ENGINE,UNKNOWN,5.296,0.0,SKIM,SEARCH ENGINE,WEB SEARCH SERVICE
